6;GT Dyn;2.76514e-005
6;GT Dyn;1.13271e-005
6;GT Dyn;8.66187e-006
10;GT Dyn;1.69906e-005
10;GT Dyn;1.63243e-005
10;GT Dyn;1.76569e-005
18;GT Dyn;5.99668e-005
18;GT Dyn;5.5969e-005
18;GT Dyn;6.09663e-005
34;GT Dyn;0.000279845
34;GT Dyn;0.000275514
34;GT Dyn;0.000276847
66;GT Dyn;0.00161877
66;GT Dyn;0.00162477
66;GT Dyn;0.00163776
130;GT Dyn;0.010173
130;GT Dyn;0.0102433
130;GT Dyn;0.0101021
258;GT Dyn;0.0687303
258;GT Dyn;0.0682426
258;GT Dyn;0.0685181
514;GT Dyn;0.510106
514;GT Dyn;0.490214
514;GT Dyn;0.481395
1026;GT Dyn;3.40995
1026;GT Dyn;3.40337
1026;GT Dyn;3.41169
2050;GT Dyn;23.4114
2050;GT Dyn;23.3839
2050;GT Dyn;23.4427
4098;GT Dyn;192.616
4098;GT Dyn;192.222
4098;GT Dyn;192.268
