6;GTGRE2;2.03221e-005
6;GTGRE2;4.99723e-006
6;GTGRE2;9.32817e-006
10;GTGRE2;1.46586e-005
10;GTGRE2;9.99447e-006
10;GTGRE2;8.99502e-006
18;GTGRE2;3.16492e-005
18;GTGRE2;2.93171e-005
18;GTGRE2;3.03166e-005
34;GTGRE2;0.000131927
34;GTGRE2;0.000129928
34;GTGRE2;0.000129928
66;GTGRE2;0.000959136
66;GTGRE2;0.00095847
66;GTGRE2;0.00102143
130;GTGRE2;0.00809385
130;GTGRE2;0.007833
130;GTGRE2;0.00786931
258;GTGRE2;0.0659355
258;GTGRE2;0.0663756
258;GTGRE2;0.0649524
514;GTGRE2;0.785843
514;GTGRE2;0.790434
514;GTGRE2;0.788958
1026;GTGRE2;13.3255
1026;GTGRE2;13.2013
1026;GTGRE2;13.2719
2050;GTGRE2;147.888
2050;GTGRE2;149.205
2050;GTGRE2;148.244
