6;GT N3;2.23209e-005
6;GT N3;4.33092e-006
6;GT N3;3.66463e-006
10;GT N3;9.32814e-006
10;GT N3;8.3287e-006
10;GT N3;7.99555e-006
18;GT N3;2.89839e-005
18;GT N3;2.99833e-005
18;GT N3;2.96502e-005
34;GT N3;0.00014925
34;GT N3;0.000168573
34;GT N3;0.000149583
66;GT N3;0.000941143
66;GT N3;0.00094081
66;GT N3;0.000951471
130;GT N3;0.00658067
130;GT N3;0.0060443
130;GT N3;0.0062955
258;GT N3;0.0444193
258;GT N3;0.0443667
258;GT N3;0.0421209
514;GT N3;0.313445
514;GT N3;0.305908
514;GT N3;0.305504
1026;GT N3;2.47884
1026;GT N3;2.39057
1026;GT N3;2.39403
2050;GT N3;16.615
2050;GT N3;16.6101
2050;GT N3;16.6252
4098;GT N3;145.087
4098;GT N3;145.097
4098;GT N3;145.019
