;GT N3;0.001
;GT N3;0
;GT N3;0
;GT N3;GT N3;0.007
;GT N3;GT N3;0.008
;GT N3;GT N3;0.007
;GT N3;GT N3;GT N3;0.006
;GT N3;GT N3;GT N3;0.006
;GT N3;GT N3;GT N3;0.005
;GT N3;GT N3;GT N3;GT N3;0.014
;GT N3;GT N3;GT N3;GT N3;0.014
;GT N3;GT N3;GT N3;GT N3;0.013
;GT N3;GT N3;GT N3;GT N3;GT N3;0.876
;GT N3;GT N3;GT N3;GT N3;GT N3;0.862
;GT N3;GT N3;GT N3;GT N3;GT N3;0.853
;GT N3;GT N3;GT N3;GT N3;GT N3;GT N3;4.488
;GT N3;GT N3;GT N3;GT N3;GT N3;GT N3;4.479
;GT N3;GT N3;GT N3;GT N3;GT N3;GT N3;4.433
;GT N3;GT N3;GT N3;GT N3;GT N3;GT N3;GT N3;34.953
;GT N3;GT N3;GT N3;GT N3;GT N3;GT N3;GT N3;34.068
;GT N3;GT N3;GT N3;GT N3;GT N3;GT N3;GT N3;34.071
;GT N3;GT N3;GT N3;GT N3;GT N3;GT N3;GT N3;GT N3;68.061
;GT N3;GT N3;GT N3;GT N3;GT N3;GT N3;GT N3;GT N3;68.363
;GT N3;GT N3;GT N3;GT N3;GT N3;GT N3;GT N3;GT N3;70.151
